Condition Name,條件名稱,module,Magento_CheckoutAgreements
Conditions Combination,條件組合,module,Magento_CatalogRule
Conditions Combination,條件組合,module,Magento_CatalogWidget
Conditions Combination,條件組合,module,Magento_Rule
Conditions combination,條件組合,module,Magento_SalesRule
Conditions Combination,條件組合,module,Magento_SalesRule
Terms and Conditions,條款和條件,module,Magento_CheckoutAgreements
Terms & Conditions,條款和條件,module,Magento_CheckoutAgreements
Terms and Conditions Information,條款和條件資訊,module,Magento_CheckoutAgreements
Skip price at this time,跳過本次的價格,module,Magento_ConfigurableProduct
Skip quantity at this time,跳過本次的數量,module,Magento_ConfigurableProduct
Skip to Content,跳過到內容,module,Magento_Theme
Skip Order Review Step,跳過訂單審查步驟,module,Magento_Paypal
Skip Category Selection,跳過分類的選擇,module,Magento_UrlRewrite
Disable,停用,module,Magento_Backend
By Email,通過電子郵件,module,Magento_Security
Notify Customer by Email,通過電子郵件通知客戶,module,Magento_Sales
Various XML configurations that were collected across modules and merged,通過模塊收集並合併的各種XML配置,module,Magento_Store
Make Check payable to,通過支票付款給,module,Magento_OfflinePayments
Make Check Payable to,通過支票付款給,module,Magento_OfflinePayments
Make Check payable to:,通過支票付款給:,module,Magento_OfflinePayments
Enable PayPal through Braintree,通過Braintree啟用PayPal,module,Magento_Braintree
By IP and Email,通過IP和電子郵件,module,Magento_Security
Communications,通訊,module,Magento_Backend
Communications,通訊,module,Magento_Email
The newsletter template has been saved.,通訊模板已保存。,module,Magento_Newsletter
The newsletter template has been deleted.,通訊模板已刪除。,module,Magento_Newsletter
Generic Pages,通用頁面,module,Magento_Widget
Notified,通知,module,Magento_Sales
Notification Not Applicable,通知不適用,module,Magento_Sales
Notified Date: %1,通知日期:%1,module,Magento_Sales
Synchronize,同步,module,Magento_MediaStorage
Also affects mini-shopping cart.,同時會影響迷你購物車。,module,Magento_Paypal
Same day,同一天,module,Magento_Dhl
Synonyms,同義詞,module,Magento_Search
Synonym Group,同義詞組,module,Magento_Search
The synonym group has been deleted.,同義詞組已刪除。,module,Magento_Search
Statistics,統計數據,module,Magento_Reports
Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site.,透過完全地自訂閘口來連接您的商家帳戶，它可以讓用戶無需離開您的網站支付。,module,Magento_Paypal
Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site.,透過與PCI兼容的閘口，它可以讓用戶無需離開您的網站支付您的商家帳戶。,module,Magento_Paypal
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","圖表已停用，若要啟用圖表，請點擊<a href=""%1"">此處</a>。",module,Magento_Backend
Image,圖像,module,Magento_Catalog
image,圖像,module,Magento_Catalog
Image,圖像,module,Magento_ConfigurableProduct
Image,圖像,module,Magento_Swatches
Images,圖像,module,Magento_Backend
Images,圖像,module,Magento_Catalog
Images,圖像,module,Magento_ConfigurableProduct
"Images (.gif, .jpg, .png)","圖像(.gif, .jpg, .png)",module,Magento_Backend
"Images (.gif, .jpg, .png)",圖像(.gif、.jpg、.png),module,Magento_Catalog
Images (%1),圖像(%1),module,Magento_Cms
The image does not exist.,圖像不存在。,module,Magento_Catalog
Image Opacity,圖像不透明度,module,Magento_Catalog
Image Opacity,圖像不透明度,module,Magento_Swatches
Image Processing Settings,圖像處理設置,module,Magento_Backend
Image Size,圖像大小,module,Magento_Catalog
Image Size,圖像大小,module,Magento_ConfigurableProduct
Image Size,圖像大小,module,Magento_ProductVideo
Image Size,圖像大小,module,Magento_Swatches
Images and Videos,圖像和影片,module,Magento_ProductVideo
Images And Videos,圖像和影片,module,Magento_ProductVideo
Image Resolution,圖像解析度,module,Magento_Catalog
Image Resolution,圖像解析度,module,Magento_ConfigurableProduct
Image Resolution,圖像解析度,module,Magento_ProductVideo
Images Cache,圖像快取,module,Magento_Backend
The image cache was cleaned.,圖像快取已清除。,module,Magento_Backend
Image Adapter,圖像連結器,module,Magento_Backend
The image content is not valid.,圖像內容無效。,module,Magento_Catalog
Image Position,圖像位置,module,Magento_Catalog
Image Position,圖像位置,module,Magento_Swatches
Images File Directory,圖像文件目錄,module,Magento_ImportExport
Image Detail,圖像詳細信息,module,Magento_Catalog
Images Assets,圖像資產,module,Magento_Theme
Maximum image height,圖像最大高度,module,Magento_Catalog
Maximum image width,圖像最大寬度,module,Magento_Catalog
Recommended,推薦的,module,Magento_User
Unsubscribe Selected,退訂所選者,module,Magento_Newsletter
Unsubscribe from all price alerts,退訂所有價格提醒,module,Magento_ProductAlert
Unsubscribe from all stock alerts,退訂所有庫存提醒,module,Magento_ProductAlert
Unsubscription Email Sender,退訂郵件發送程式,module,Magento_Newsletter
Return to Stock,退回庫存,module,Magento_Sales
Credit Memo,退貨單,module,Magento_Sales
Credit Memo #,退貨 #,module,Magento_Sales
Credit Memo #%1 | %3 | %2 (%4),退貨 #%1 | %3 | %2 (%4),module,Magento_Sales
Credit memo #%1 created,退貨 #%1 創建,module,Magento_Sales
Credit memo #%1 comment added,退貨 #%1 已新增註解,module,Magento_Sales
Credit memo has not been canceled.,退貨並沒有被取消。,module,Magento_Sales
Credit Memos,退貨單,module,Magento_Sales
The credit memo email wasn't sent.,退貨單電子郵件未發送。,module,Magento_Sales
Credit Memo History,退貨單歷史,module,Magento_Sales
Credit Memo Totals,退貨單總數,module,Magento_Sales
Credit Memo Email Sender,退貨的電子郵件發件人,module,Magento_Sales
The credit memo's total must be positive.,退貨的總額必須為正數。,module,Magento_Sales
Credit Memo Email Template,退貨電子郵件模板,module,Magento_Sales
The credit memo has been canceled.,退貨已被取消。,module,Magento_Sales
The credit memo has been created automatically.,退貨已自動創建。,module,Magento_Sales
Credit Memo Comments,退貨註解,module,Magento_Sales
Credit Memo Comment Email Sender,退貨註解的電子郵件發件人,module,Magento_Sales
Credit Memo Comment Email Template,退貨註解的電子郵件模板,module,Magento_Sales
refund,退款,module,Magento_Authorizenet
Chargeback,退款,module,Magento_Paypal
Funding,退款,module,Magento_Paypal
Refunds,退款,module,Magento_Reports
Refund,退款,module,Magento_Sales
Refunds,退款,module,Magento_Sales
Refund #,退款#,module,Magento_Sales
Refund #%1,退款#%1,module,Magento_Sales
Refunds Report,退款報告,module,Magento_Reports
The refund action is not available.,退款操作不可用。,module,Magento_Payment
Refunded Orders,退款訂單數量,module,Magento_Reports
Settlement of a chargeback.,退款結算。,module,Magento_Paypal
Refund Amount,退款金額,module,Magento_Sales
Invalid amount for refund.,退款金額無效。,module,Magento_Authorizenet
Qty to Refund,退款數量,module,Magento_Sales
Items Refunded,退款項目,module,Magento_Sales
Refund Shipping,退款運費,module,Magento_Sales
Refund Shipping (Excl. Tax),退款運費(不含稅),module,Magento_Sales
Refund Shipping (Incl. Tax),退款運費(含稅),module,Magento_Sales
Refund Totals,退款總額,module,Magento_Sales
Total Refunded,退款總金額,module,Magento_Reports
Total Refunded,退款總數,module,Magento_Sales
Total Refunded Report,退款總金額報告,module,Magento_Reports
Refund Ids,退款IDs,module,Magento_Braintree
Done,完成,module,Magento_Catalog
Done,完成,module,Magento_ConfigurableProduct
Done,完成,module,Magento_Integration
Complete,完成,module,Magento_Sales
Done,完成,module,Magento_Ui
Finish Date,完成日期,module,Magento_Paypal
Exact Match.,完全符合。,module,Magento_Paypal
Disabled Completely,完全停用,module,Magento_Cms
Grid,網格,module,Magento_Catalog
Grid,網格,module,Magento_CatalogSearch
Grid (default) / List,網格(預設)/列表,module,Magento_Catalog
Export block for grid %1 is not defined,網格%1的匯出區塊未定義,module,Magento_Backend
Invalid export type supplied for grid export block,網格匯出區塊提供的匯出類型無效,module,Magento_Backend
Products per Page on Grid Default Value,網格預設值的每頁商品數量,module,Magento_Catalog
Products per Page on Grid Allowed Values,網格允許數值中的每頁商品數量,module,Magento_Catalog
Web Site,網站,module,Magento_Backend
Website,網站,module,Magento_Catalog
Websites,網站,module,Magento_Catalog
Web Site,網站,module,Magento_Catalog
Web Site,網站,module,Magento_CatalogRule
Website,網站,module,Magento_Config
Web Site,網站,module,Magento_Customer
Web Site,網站,module,Magento_Newsletter
Websites,網站,module,Magento_Review
Website,網站,module,Magento_Sales
Websites,網站,module,Magento_SalesRule
Web Site,網站,module,Magento_SalesRule
Website,網站,module,Magento_Search
Website,網站,module,Magento_Theme
Website,網站,module,Magento_Weee
website(%1) scope,網站(%1)範圍,module,Magento_Config
The website does not exist.,網站不存在。,module,Magento_Backend
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.",網站代碼只能包含字母(a-z)、數字(0-9)或下劃線（_），第一個字符必須是字母。,module,Magento_Store
Site Map,網站地圖,module,Magento_Sitemap
Sitemap,網站地圖,module,Magento_Sitemap
This sitemap no longer exists.,網站地圖不存在。,module,Magento_Sitemap
Sitemap Generation Warnings,網站地圖生成警告,module,Magento_Sitemap
Sitemap generate Warnings,網站地圖生成警告,module,Magento_Sitemap
Sitemap File Limits,網站地圖文件限制,module,Magento_Sitemap
Sitemap Information,網站地圖信息,module,Magento_Sitemap
Website with the same code,網站使用相同的代碼,module,Magento_Store
Web Site Information,網站信息,module,Magento_Backend
Page in Websites,網站頁面,module,Magento_Cms
Product in Websites,網站中的商品,module,Magento_Catalog
Product In Websites,網站中的商品,module,Magento_Catalog
Url Options,網址選項,module,Magento_Backend
URL Rewrites,網址重新導向,module,Magento_UrlRewrite
Forgot and Reset Email Sender,忘記並重置電子郵件發件人,module,Magento_Backend
Password forgotten,忘記密碼,module,Magento_Customer
Forgot Your Password,忘記密碼,module,Magento_Customer
Forgot Email Template,忘記密碼電子郵件模板,module,Magento_Customer
Forgot Password Email Template,忘記密碼電子郵件模板,module,Magento_Backend
Forgot Your Password?,忘記密碼了嗎?,module,Magento_Checkout
Forgot Your Password?,忘記密碼了嗎?,module,Magento_Customer
Forgot your password?,忘記密碼了嗎?,module,Magento_User
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","忘記密碼嗎? 點擊<a href=""%reset_url"">此處</a>重置。",theme,frontend/Magento/luma
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","忘記密碼嗎? 點擊<a href=""%reset_url"">此處</a>重置。",module,Magento_Customer
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","忘記密碼嗎? 點擊<a href=""%reset_url"">此處</a>重置。",module,Magento_Theme
Forgot an Item?,忘記某個項目?,module,Magento_Checkout
Forgot an Item?,忘記某個項目?,module,Magento_Payment
Unique Value,唯一值,module,Magento_Catalog
Unique Value,唯一值,module,Magento_Eav
Unique Value (not shared with other products),唯一值(不與其它商品共享),module,Magento_Catalog
Unique Value (not shared with other products),唯一值(不與其它商品共享),module,Magento_Eav
Maintenance mode,維護模式,module,Magento_Backup
Maintenance Mode,維護模式,module,Magento_Backup
"Category ""%1"" has not been created.",未創建分類“%1”。,module,Magento_CatalogImportExport
NOT LOGGED IN,未登錄,module,Magento_Customer
undefined,未定義,module,Magento_Reports
Command Executor for %1 is not defined.,未定義%1的命令執行程序。,module,Magento_Payment
The address model is not defined.,未定義地址模型。,module,Magento_Quote
"Undefined rate from ""%1-%2"".",未定義的比率從“%1-%2”。,module,Magento_Directory
Undefined product type,未定義的商品類型,module,Magento_CatalogInventory
unread),未讀取),module,Magento_AdminNotification
Item totals are not set for the rule.,未對規則設置項目總計。,module,Magento_SalesRule
Not Sent,未發送,module,Magento_Customer
Not Sent,未發送,module,Magento_Newsletter
The order confirmation email is not sent,未發送訂單確認電子郵件,module,Magento_Sales
The invoice email wasn't sent.,未發送明細電子郵件。,module,Magento_Sales
Unassigned Attributes,未分配的屬性,module,Magento_Catalog
Unpaid Invoices,未收款金額,module,Magento_Reports
Not Capture,未獲得,module,Magento_Sales
Not Approved,未批准,module,Magento_Review
Inactive,未啟用,module,Magento_CatalogRule
Inactive,未啟用,module,Magento_Integration
Not Activated,未啟用,module,Magento_Newsletter
Inactive,未啟用,module,Magento_Review
Inactive,未啟用,module,Magento_SalesRule
Inactive,未啟用,module,Magento_User
No permissions requested,未請求權限,module,Magento_Integration
Unconfirmed,未確認,module,Magento_Newsletter
Storage key was not set,未設置存儲密鑰,module,Magento_Review
The payment method code is not set.,未設置付款方式代碼。,module,Magento_Paypal
The customer ID is not set.,未設置客戶ID。,module,Magento_Paypal
A payer is not identified.,未識別付款人。,module,Magento_Paypal
Quote item id is not received.,未收到報價項目ID。,module,Magento_Sales
Excl. Tax,未稅,module,Magento_Checkout
Excl. Tax,未稅,module,Magento_Multishipping
Excl. Tax,未稅,module,Magento_Sales
Excl. Tax,未稅,module,Magento_Tax
Excluding Tax,未稅,module,Magento_Tax
Excl. Tax,未稅,module,Magento_Weee
Excl. tax:,未稅,module,Magento_Tax
Shipping Excl. Tax (%1),未稅運費 (%1),module,Magento_Sales
Shipping Excl. Tax (%1),未稅運費(%1),module,Magento_Tax
Link file not provided,未提供鏈接文件,module,Magento_Downloadable
Sample file not provided,未提供樣本文件,module,Magento_Downloadable
Not Notified,未通知,module,Magento_Sales
%1 coupon code was not applied. Do not apply discount is selected for item(s),未應用“%1”優惠券代碼，該項目並不適用折扣,module,Magento_Sales
NOT FOUND,未找到,module,Magento_SalesRule
Entity type model '%1' is not found,未找到 '%1'實體類型樣本,module,Magento_AdvancedPricingImportExport
No records found.,未找到資料。,lib,lib/web/mage/backend/suggest.js
No records found.,未找到資料。,module,Magento_Backend
Entity type model '%1' is not found,未找到實體類型模型'%1',module,Magento_CatalogImportExport
Attribute set not found: %1,未找到屬性組合:%1,module,Magento_Eav
Unknown,未知,module,Magento_Customer
Unknown,未知,module,Magento_Email
Unknown parameter,未知參數,module,Magento_Eav
Unknown action.,未知操作。,module,Magento_CatalogRule
Unknown State,未知的訂單工作階段,module,Magento_Sales
Unknown link type: %1,未知的鏈接類型:%1,module,Magento_Catalog
Unknown video type,未知的影片類型,module,Magento_ProductVideo
Unknown Status,未知的狀態,module,Magento_Sales
Unknown block type,未知區塊類型,module,Magento_Backend
Entity is unknown,未知實體,module,Magento_ImportExport
Unknown entity type,未知實體類型,module,Magento_GiftMessage
Unknown attribute filter type,未知屬性篩選器類型,module,Magento_ImportExport
Unknown condition operator,未知條件運算符,module,Magento_Rule
Unknown reason. Please contact PayPal customer service.,未知原因，請聯繫PayPal客戶服務。,module,Magento_Paypal
"Unknown EAV indexer type ""%1"".",未知EAV索引器類型“%1”。,module,Magento_Catalog
Not Specified,未指定,module,Magento_Customer
No report code is specified.,未指定報告代碼。,module,Magento_Reports
The backup file handler was unspecified.,未指定備份文件處理程序。,module,Magento_Backup
The backup file path was not specified.,未指定備份文件路徑。,module,Magento_Backup
The order object is not specified.,未指定訂單對象。,module,Magento_Sales
No item specified.,未指定項目。,module,Magento_Customer
An item object is not specified.,未指定項目對象。,module,Magento_Sales
Option label is not specified.,未指定選項標籤。,module,Magento_ConfigurableProduct
Option attribute ID is not specified.,未指定選項屬性ID。,module,Magento_ConfigurableProduct
Option values are not specified.,未指定選項值。,module,Magento_ConfigurableProduct
The source object is not specified.,未指定資源項目。,module,Magento_Sales
A PDF object is not specified.,未指定PDF項目。,module,Magento_Sales
A PDF page object is not specified.,未指定PDF頁面項目。,module,Magento_Sales
No search modules were registered,未註冊搜索模塊,module,Magento_Backend
in,位於,module,Magento_Shipping
Position,位置,module,Magento_Bundle
Position,位置,module,Magento_Catalog
Position,位置,module,Magento_LayeredNavigation
Position,位置,module,Magento_Paypal
Location,位置,module,Magento_Shipping
"Invalid value of ""%value"" provided for the %fieldName field.",為%fieldName字段提供的“%value”值無效。,module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field.",為%fieldName字段提供的“%value”值無效。,module,Magento_Tax
To Percentage,為百分率,module,Magento_CatalogRule
To Percentage,為百分率,module,Magento_SalesRule
Invalid data provided for tier_price,為層級價格提供的數據無效,module,Magento_Catalog
Add gift options for Individual Items,為單個項目新增禮物選項,module,Magento_GiftMessage
Add URL Rewrite for a Category,為分類新增網址重新導向,module,Magento_UrlRewrite
To Fixed Value,為固定值,module,Magento_CatalogRule
To Fixed Value,為固定值,module,Magento_SalesRule
Enabled for Admin,為管理員而啟用,module,Magento_Backend
Enabled for Checkout,為結帳而啟用,module,Magento_Dhl
Enabled for Checkout,為結帳而啟用,module,Magento_Fedex
Enabled for Checkout,為結帳而啟用,module,Magento_Ups
Enabled for Checkout,為結帳而啟用,module,Magento_Usps
"For better results, add attributes and attribute values to your products.",為了獲得更好的結果，請在您的商品中新增屬性和屬性值。,module,Magento_ConfigurableProduct
"For the best experience on our site, be sure to turn on Local Storage in your browser.",為了在我們的網站上獲得最佳體驗，請務必在瀏覽器中啟用本地保存。,module,Magento_Theme
"For the best experience on our site, be sure to turn on Javascript in your browser.",為了在我們的網站上最好的體驗，請確保在您的瀏覽器中打開JavaScript。,module,Magento_Theme
Order Comments,為了註解,module,Magento_Sales
Use Static URLs for Media Content in WYSIWYG for Catalog,為目錄的所見即所得編輯器中的媒體內容使用靜態URLs,module,Magento_Catalog
Choose a secure bundled payment solution for your business.,為您的商家選擇安全的付款解決方案。,module,Magento_Paypal
Add URL Rewrite for a Product,為商品新增網址重新導向,module,Magento_UrlRewrite
Create New Order for New Customer,為新客戶創建新訂單,module,Magento_Sales
Add Gift Options for the Entire Order,為整個訂單新增禮物選項,module,Magento_GiftMessage
"To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies.",為遵守新的電子隱私指示，我們需要您同意設置Cookie。,module,Magento_Cookie
Enabled for Storefront,為Storefront啟用,module,Magento_Backend
Documents,文件,module,Magento_Dhl
File,文件,module,Magento_Downloadable
Documents,文件,module,Magento_Usps
File '%1' is not an image.,文件'%1'不是圖像。,module,Magento_Catalog
"The file ""%1"" does not exist",文件“%1”不存在,module,Magento_Config
The file '%1' is empty. Please choose another one,文件“%1”為空，請選擇另一個,module,Magento_Catalog
The file '%1' is invalid. Please choose another one,文件“%1”無效，請選擇另一個,module,Magento_Catalog
File %1 does not exist,文件%1不存在,module,Magento_MediaStorage
File %1 is not readable,文件%1無法讀取,module,Magento_MediaStorage
Invalid XML in file %1:\n%2,文件%1中的XML無效:\ n%2,module,Magento_Config
File handler unreachable,文件處理程序無法訪問,module,Magento_Sitemap
File size in bytes.,文件大小以bytes為單位。,module,Magento_Sitemap
Invalid file format.,文件格式無效。,module,Magento_TaxImportExport
Filename,文件名稱,module,Magento_Sitemap
File directory '%1' is not writable.,文件目錄“%1”不可寫。,module,Magento_CatalogImportExport
File directory '%1' is not writable.,文件目錄“%1”不可寫。,module,Magento_DownloadableImportExport
File directory '%1' is not readable.,文件目錄“%1”是無法讀取。,module,Magento_CatalogImportExport
File directory '%1' is not readable.,文件目錄“%1”是無法讀取。,module,Magento_DownloadableImportExport
The base directory to upload file is not specified.,文件上傳的基本目錄尚未指定。,module,Magento_Config
Something is wrong with the file upload settings.,文件上傳設置出現問題。,module,Magento_Theme
The file upload failed.,文件上傳失敗。,module,Magento_Catalog
The file was not uploaded.,文件未上傳。,module,Magento_ImportExport
"File not found: ""%1"".",文件未找到:“%1”。,module,Magento_Theme
The file is empty. Please choose another one,文件為空，請選擇另一個,module,Magento_Catalog
File can not be saved to the destination folder.,文件無法保存到目標文件夾。,module,Magento_Catalog
File System,文件系統,module,Magento_MediaStorage
File system,文件系統,module,Magento_MediaStorage
Wrong file info format,文件信息格式錯誤,module,Magento_MediaStorage
The file options format is not valid.,文件選項格式無效。,module,Magento_Catalog
"The file is valid, but we can't import it for some reason.",文件有效，但由於某種原因我們無法導入。,module,Magento_ImportExport
"File is valid! To start import process press ""Import"" button","文件有效！要開始匯入，請點擊""匯入""按鈕",module,Magento_ImportExport
Text,文字,module,Magento_Catalog
Text,文字,module,Magento_CheckoutAgreements
Text Field,文字欄位,module,Magento_Eav
Text Area,文字區塊,module,Magento_Eav
Text Swatch,文字色板,module,Magento_Swatches
The text is too long.,文字太長。,module,Magento_Catalog
My Orders,歷史訂單,module,Magento_Sales
My Cart,我的購物車,module,Magento_Checkout
My Cart (%1 items),我的購物車(%1件商品),module,Magento_Checkout
My Cart (1 item),我的購物車(1件),module,Magento_Checkout
My Cart Link,我的購物車連結,module,Magento_Checkout
My Product Reviews,我的商品評論,module,Magento_Review
My Downloadable Products,我的下載商品,module,Magento_Downloadable
My Credit Cards,我的信用卡,module,Magento_Vault
My Wish List,願望清單,module,Magento_Wishlist
My Wish List Link,我的願望清單連結,module,Magento_Wishlist
My billing and shipping address are the same,我的帳單和配送地址相同,module,Magento_Checkout
My Account,我的帳戶,module,Magento_Backend
My Account,我的帳戶,module,Magento_Customer
My Recent Reviews,我的最近評價,module,Magento_Review
I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.,我很抱歉 - 但我們無法處理您的付款，請嘗試其他付款方式，或與我們聯繫，以便我們能夠為您提供幫助。,module,Magento_Paypal
I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.,我很抱歉 - 但我們無法完成交易，請與我們聯繫，以便我們能夠為您提供幫助。,module,Magento_Paypal
We saved the subscription.,我們保存了訂閱。,module,Magento_Newsletter
We had to skip DHL method %1 because we couldn't find exchange rate %2 (Base Currency).,我們不得不跳過DHL方法%1，因為我們找不到匯率%2(基本貨幣)。,module,Magento_Dhl
We can't save the customer.,我們不能保存客戶。,module,Magento_Customer
We cannot mark as received subscriber.,我們不能標記為收到的訂閱者。,module,Magento_Newsletter
"We can't create writeable directory ""%1"".",我們不能創建可寫目錄“%1”。,module,Magento_Catalog
We cannot create an empty shipment.,我們不能創建空的配送單。,module,Magento_Sales
We can't add this item to your shopping cart right now.,我們不能將此商品新增到您的購物車。,module,Magento_Bundle
We can't add this item to your shopping cart right now.,我們不能將此商品新增到您的購物車。,module,Magento_Checkout
We can't add this item to your shopping cart right now.,我們不能將此商品新增到您的購物車。,module,Magento_Sales
We can't add this item to your shopping cart right now.,我們不能將此商品新增到您的購物車。,module,Magento_Wishlist
We can't move the item to the wish list.,我們不能將項目移動到願望清單。,module,Magento_Wishlist
We can't update your Wish List right now.,我們不能立即更新您的願望清單。,module,Magento_Wishlist
We can't void the credit memo.,我們不能取消退貨。,module,Magento_Sales
We cannot delete the theme.,我們不能刪除主題。,module,Magento_Theme
We can't place the order.,我們不能下訂單。,module,Magento_Paypal
We couldn't change indexer(s)' mode because of an error.,我們不能因為錯誤而改變索引器的模式。,module,Magento_Indexer
We can't apply the rules.,我們不能應用規則。,module,Magento_CatalogRule
We cannot apply the coupon code.,我們不能應用優惠券代碼。,module,Magento_Checkout
We can't specify a product.,我們不能指定商品。,module,Magento_Wishlist
We can't specify a wish list.,我們不能指定願望清單。,module,Magento_Wishlist
We can't specify a wish list item.,我們不能指定願望清單項目。,module,Magento_Wishlist
We don't recognize or support this file extension type.,我們不認可或支持此文件擴展名類型。,module,Magento_Backend
We don't recognize or support this file extension type.,我們不認可或支持此文件擴展名類型。,module,Magento_Catalog
We don't recognize or support this file extension type.,我們不認可或支持此文件擴展名類型。,module,Magento_ConfigurableProduct
We don't recognize or support this file extension type.,我們不認可或支持此文件擴展名類型。,module,Magento_Ui
We don't recognize or support the file extension in this shipment: %1.,我們不認可或支持此裝運中的文件擴展名:%1。,module,Magento_Shipping
"We fetched %1 report rows from ""%2@%3.""",我們從“%2 @%3”獲取了%1個報告行。,module,Magento_Paypal
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.",我們的庫存數量不足與你的要求“%1”，因此我們將替剩餘的商品進行預購下訂%2。,module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.",我們的庫存無法滿足你的需求“%1”，但我們替您安排預購數量%2。,module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested.",我們的庫存無法滿足你的需求“%1”。,module,Magento_CatalogInventory
"Our hours are <span class=""no-link"">%store_hours</span>.","我們的營業時間為<span class=""no-link"">%store_hours</span>.",module,Magento_Sales
We adjusted product quantities to fit the required increments.,我們調整商品數量以適應所需的增量。,module,Magento_Checkout
"We found an unsupported transaction type ""%1"".",我們發現不支持的交易類型“%1”。,module,Magento_Sales
"We found an invalid quantity to invoice item ""%1"".",我們發現明細項目“%1”的數量無效。,module,Magento_Sales
"We found a duplicate website, tier price, customer group and quantity.",我們發現了一個重複的網站、層級價格、客戶群組和數量。,module,Magento_Catalog
We found no problems.,我們發現沒有問題。,module,Magento_Newsletter
We found other products you might like!,我們發現您可能會喜歡的其他商品！,module,Magento_Catalog
"We found an invalid quantity to ship for item ""%1"".",我們發現商品“%1”的配送數量無效。,module,Magento_Sales
We found some problems with the data.,我們發現數據有一些問題。,module,Magento_SendFriend
We found an invalid item option format.,我們發現無效的項目選項格式。,module,Magento_Quote
We found an invalid request for adding product to quote.,我們發現新增商品的報價請求無效。,module,Magento_Quote
We found an invalid entity model.,我們發現一個無效的實體模型。,module,Magento_Sales
We found an invalid renderer model.,我們發現一個無效的渲染器模型。,module,Magento_Sales
We found an item options declaration error.,我們發現一個項目選項聲明錯誤。,module,Magento_Quote
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.",我們發現有未應用的更新規則，請點擊“應用規則”更新您的目錄。,module,Magento_CatalogRule
We updated lifetime statistic.,我們更新了完整的統計數據。,module,Magento_Backend
We'll email you an order confirmation with details and tracking info.,我們會通過電子郵件向您發送訂單確認，其中包含訂單細節和跟追蹤訊息,module,Magento_Checkout
We'll email you a link to reset your password.,我們會通過電子郵件向您發送重置密碼的鏈接。,module,Magento_User
We'll send your order confirmation here.,我們將在這裡發送您的訂單確認。,module,Magento_Checkout
We don't have as many of some products as you want.,我們沒有你想要的商品。,module,Magento_Checkout
We don't have some of the products you want.,我們沒有你想要的商品。,module,Magento_Checkout
We found no files.,我們沒有找到文件。,module,Magento_Theme
We don't have enough information to save the parent transaction ID.,我們沒有足夠的信息來保存主交易ID。,module,Magento_Sales
We don't have enough information to create shipping labels. Please make sure your store information and settings are complete.,我們沒有足夠的信息來創建配送標籤，請確保您的商店信息和設置已完成。,module,Magento_Shipping
We can't save the invoice right now.,我們目前無法保存明細。,module,Magento_Sales
"We can't process your request right now. Sorry, that's all we know.",我們目前無法處理您的請求。很抱歉，這就是我們目前所知道的。,module,Magento_Contact
We can't create a backup right now. Please try again later.,我們目前無法創建備份，請稍後再試。,module,Magento_Backend
We can't delete the item from Wish List right now because of an error: %1.,我們目前無法從“願望清單”中刪除該項目，因為發生錯誤:%1。,module,Magento_Wishlist
We can't delete the item from the Wish List right now.,我們目前無法從“願望清單”中刪除該項目。,module,Magento_Wishlist
We can't delete item from Wish List right now.,我們目前無法從“願望清單”中刪除項目。,module,Magento_Wishlist
We can't post your review right now.,我們目前無法發布您的評論。,module,Magento_Review
We can't update the order address right now.,我們目前無法更新訂單地址。,module,Magento_Sales
We can't update the alert subscription right now.,我們目前無法更新訂閱的警示。,module,Magento_ProductAlert
We can't update the payment right now.,我們目前無法更新付款。,module,Magento_Sales
We can't update the item right now.,我們目前無法更新該項目。,module,Magento_Checkout
We can't update the item's quantity right now.,我們目前無法更新商品的數量。,module,Magento_Sales
We can't load the Wish List item right now.,我們目前無法加載願望清單項目。,module,Magento_Wishlist
We can't delete this rule right now. Please review the log and try again.,我們目前無法刪除此規則，請檢查日誌(log)，然後重試。,module,Magento_CatalogRule
We can't delete this template right now.,我們目前無法刪除此模板。,module,Magento_Newsletter
We can't delete this set right now.,我們目前無法刪除此設置。,module,Magento_Catalog
We can't delete this tax rate right now.,我們目前無法刪除此稅率。,module,Magento_Tax
We can't delete this tax class right now.,我們目前無法刪除此稅務類別。,module,Magento_Tax
We can't delete the address right now.,我們目前無法刪除地址。,module,Magento_Customer
We can't delete email template data right now. Please review log and try again.,我們目前無法刪除電子郵件模板數據，請檢查日誌(log)，然後重試。,module,Magento_Email
We can't upload the file right now.,我們目前無法上傳文件。,module,Magento_Cms
